index,created_at,tweet_id,credible,author_id,text,urls,name,username,verified,location,followers_count,following_count,tweet_count,like_count,quote_count,reply_count,retweet_count,retweet_author_id,retweet_id,retweeted_screen_name,user_mentions_id,user_mentions_screen_name,in_reply_to_user_id,in_reply_to_tweet_id,in_reply_to_username,reference_type,reference_id
181300,2021-03-01 13:18:30+05:30,1366294258995535876,1,1324334436,"Leading By Example: PM @NarendraModi ji takes his 1st dose of COVID-19 vaccine.

This is a testament to our scientists &amp; doctors who are working round the clock to accelerate our fight against COVID-19.

Earnestly request all eligible to get vaccinated. https://t.co/fSw4NMnDAI","twitter.com,",Piyush Goyal,PiyushGoyal,True,India,11405699,569,41768,3608,15,115,478,#,#,#,18839785,narendramodi,#,#,#,#,#
501641,2021-03-01 19:58:33+00:00,1366477981691109386,1,36042554,"🇦🇺 The Queen held a meeting last week with the Governor of South Australia, His Excellency the Hon. Hieu Van Le and @marshall_steven, the Premier of South Australia. 

🎥 HM was briefed on the region’s Covid-19 response and the rollout of the vaccination to frontline workers. https://t.co/skaEePlMHF","twitter.com,",The Royal Family,RoyalFamily,True,United Kingdom,5752988,458,37647,3590,96,128,404,#,#,#,93818188,marshall_steven,#,#,#,#,#
148993,2021-02-28 22:20:40-08:00,1366272154308780032,1,337337691,@absolutereject Oh I’m chilling my mom just got the vaccine so imma go see her,#,ludwig,LudwigAhgren,True,"California, USA",1474166,643,8886,3579,0,11,1,#,#,#,509372878,absolutereject,509372878,1366234565673689089,absolutereject,replied_to,1366234565673689089
415766,#,1366436960953368581,1,911235229,Woot!  My mom just got her first covid vaccine.  I'm happy she's now been patched in and I'll be able to track her via the Antifa network.,#,Big (American AF) Teezy,TNSouthernlib,False,Nashvegas,22120,15558,29778,3570,31,257,247,#,#,#,#,#,#,#,#,#,#
65125,2021-03-01 08:23:33+05:30,1366220030791270400,1,61121030,"A people’s leader waits for his turn like a commoner

Reassures India by taking a vaccine made in India India &amp; for India - Covaxin

Goes to AIIMS hospital without any special route restrictions

This is because he lives by the values - Nation First, Self Last 

@narendramodi https://t.co/mK4mL4inFD","twitter.com,",K.Annamalai,annamalai_k,True,India,443971,881,6363,3560,10,58,626,#,#,#,18839785,narendramodi,#,#,#,quoted,1366200664402006016
440036,2021-03-01 13:00:13-05:00,1366448201478275074,1,18956073,White House: President @JoeBiden is not considering sharing part of the U.S. COVID vaccine supply with Mexico. https://t.co/I3xYgHB6rP,"twitter.com,",Washington Examiner,dcexaminer,True,"Washington, DC",325307,417,649783,3485,887,245,1334,#,#,#,939091,JoeBiden,#,#,#,#,#
40674,2021-03-01 07:29:30+05:30,1366206431284785156,1,253512688,"Lot of questions were raised on no data available for Bharat biotech and it was termed unsafe , some even term ‘BJP Vaccine ‘ , PM @narendramodi quelled all fears I believe . https://t.co/yNMX50DnUT","twitter.com,",Naveen Kapoor,IamNaveenKapoor,True,"New Delhi, India",76523,3515,29510,3459,7,34,310,#,#,#,18839785,narendramodi,#,#,#,#,#
279042,2021-03-01 12:29:44+00:00,1366365033056329729,1,933584411307724800,President @NAkufoAddo takes first COVID-19 Vaccine https://t.co/KWed0jgMDq,"twitter.com,twitter.com,twitter.com,twitter.com,",Ministry of Information,moigovgh,True,Ghana,656806,261,4428,3442,61,87,578,#,#,#,247217109,NAkufoAddo,#,#,#,#,#
236796,2021-03-01 15:57:25+05:30,1366334251453452293,1,108391251,"Modi ji taking the vaccine has been a game changer, elders in my family are suddenly inquiring about the vaccination. Hope the acceptance rates improve.",#,Gabbbar,GabbbarSingh,False,"Gurgaon, India",1433335,1442,238358,3350,6,34,219,#,#,#,#,#,#,#,#,#,#
282096,2021-03-01 07:37:20-05:00,1366366948121059329,1,948946378939609089,"NEW: We’re expanding vaccine eligibility. Starting March 15th, the following essential workers are eligible: 

➡️Pre-K to 12 educators &amp; support staff
➡️Child care workers
➡️Transportation workers
➡️Additional public safety workers

Watch our 1:00 PM COVID briefing for more info.",#,Governor Phil Murphy,GovMurphy,True,"New Jersey, USA",441377,214,19415,3331,240,421,841,#,#,#,#,#,#,#,#,#,#
480314,2021-03-01 14:18:01-05:00,1366467779726041088,1,820452522494226433,Covid cases in nursing homes reported to have plummeted 89% and deaths have also dropped sharply—direct results of vaccination. Vaccination saves lives. We'll continue to see the death rate fall in the weeks ahead.,#,Dr. Tom Frieden,DrTomFrieden,True,"New York, NY",267144,956,10358,3299,26,51,621,#,#,#,#,#,#,#,#,#,#
209380,2021-03-01 14:38:06+05:30,1366314290307887104,1,145607857,I just got vaccinated at @NarayanaHealth - painless no injection related side effects. I guess it’s a booster dose for me since I had Covid 6 months ago. Feel safe &amp; protected.  I urge all eligible people to vaccinate themselves. Let’s keep our country safe🙏,#,Kiran Mazumdar-Shaw,kiranshaw,True,"Bengaluru, India",1652187,664,48903,3220,3,46,185,#,#,#,1323963247,NarayanaHealth,#,#,#,#,#
238308,2021-03-01 16:01:43+05:30,1366335332497592330,1,131188226,"PM @NarendraModi ji taking #MadeInIndia Vaccine with Assamese Gamosa on his shoulder shows his commitment for Aatmanirbhar Bharat and love for the Assamese culture.

A leader who leads by example! https://t.co/XwItqGBSxd","twitter.com,",Himanta Biswa Sarma,himantabiswa,True,"Guwahati,India",1881369,127,33662,3198,13,27,531,#,#,#,18839785,narendramodi,#,#,#,#,#
316696,2021-03-01 08:59:37-05:00,1366387654372306946,1,1093695069176000512,"In Scotland, the AstraZeneca vaccine reduced the risk of #COVID19-related hospitalization by **94%** after the first of 2 doses.

This is data from 490000 people.

*Yet another reminder that the first vaccine available is the best vaccine.*

https://t.co/u7Df3nwZgk https://t.co/HtjaHbapcP","bit.ly,twitter.com,",Isaac Bogoch,BogochIsaac,True,University of Toronto,179721,998,10742,3125,133,72,1031,#,#,#,#,#,#,#,#,#,#
555566,2021-03-01 16:48:16-05:00,1366505592693612556,1,15976705,"The former guy and Melania got vaccinated before they left the White House, but hid it from the American people.  Because why help anyone but yourself?!!
https://t.co/4HA3hc8Rhc","www.nytimes.com,",Amy Siskind 🏳️‍🌈,Amy_Siskind,True,New York,532731,462,99691,3053,109,251,1266,#,#,#,#,#,#,#,#,#,#
308736,2021-03-01 19:12:09+05:30,1366383257047105536,1,147994804,"3 News that turn out to be #FakeNews in last 24 hr

1. NDTV shares 2019 Brigade rally picture as the recent one.

2. NDTV news about Vaccination of Supreme Court Judges.

3. NDTV wrongly quoted Uday Kotak on Vaccine hesitancy.",#,Rishi Bagree,rishibagree,True,"Kolkata, India",273889,1377,46560,3003,33,57,1086,#,#,#,#,#,#,#,#,#,#
333191,2021-03-01 14:35:40+00:00,1366396724374343681,1,46377350,"Who is not getting the vaccine?

Would love to know the numbers.

Pls RT",#,Lorraine,lorraineagency,False,england,1864,2321,2781,2919,184,1413,1262,#,#,#,#,#,#,#,#,#,#
45240,2021-03-01 03:09:31+01:00,1366208950845149191,1,709541071106084864,"I love that with furries coming from all walks of life we have like, the tax badger and zoology tiger, and I can get really good covid vaccine info from the biologist pine martin",#,ASSWOLF,TheRealAsswolf,False,hole,17589,223,17625,2911,18,96,601,#,#,#,#,#,#,#,#,#,#
577347,2021-03-01 17:35:02-05:00,1366517360673386501,1,309282144,"Trump quietly got the vaccine while never publicly encouraging people to take it while he was in office.

https://t.co/5OYF4PEiMv

via @maggieNYT","www.nytimes.com,",Annie Karni,anniekarni,True,"Washington, DC",141753,2581,23975,2879,215,336,1205,#,#,#,93069110,maggieNYT,#,#,#,#,#
169188,2021-03-01 12:44:36+05:30,1366285726057254912,1,355989081,"I am above 70 years of age. You should give it (#COVID19 vaccine) to youngsters who have a longevity in life as opposed to me. I merely have 10-15 more years to live: Mallikarjun Kharge, Leader of Opposition in Rajya Sabha, when asked if he would take the vaccine jab https://t.co/n5ljqmInZt","twitter.com,",ANI,ANI,True,India,7280979,0,593513,2786,580,1161,268,#,#,#,#,#,#,#,#,#,#
216401,2021-03-01 14:59:11+05:30,1366319594906914816,1,355989081,Tamil Nadu: Vice President M Venkaiah Naidu took his first dose of #COVID19Vaccine today in Chennai. https://t.co/NMi2pJC075,"twitter.com,",ANI,ANI,True,India,7504808,0,621645,2775,8,10,158,#,#,#,#,#,#,#,#,#,#
64775,2021-03-01 08:22:50+05:30,1366219852164177921,1,3241214268,"A leader who shows the way. Hon'ble PM @narendramodi Ji took his first dose of the COVID-19 vaccine at AIIMS. 
Thank you doctors &amp; scientists who have put India in the forefront of the global fight against COVID-19. 
Let us make India COVID-19 free! https://t.co/sCwTp6hSrv","twitter.com,",Kiren Rijiju,KirenRijiju,True,"New Delhi, India",1451316,501,28956,2766,16,50,304,#,#,#,18839785,narendramodi,#,#,#,#,#
159827,2021-03-01 12:18:31+05:30,1366279163468869632,1,355989081,"Vaccination will be absolutely free in the entire Bihar state. Such facility will be made available even at private hospitals, it will be facilitated by the state government: Bihar Chief Minister Nitish Kumar 

#COVID19Vaccine https://t.co/t0cVKG7pH9","twitter.com,",ANI,ANI,True,India,7280969,0,593513,2753,32,26,254,#,#,#,#,#,#,#,#,#,#
52586,2021-03-01 07:56:01+05:30,1366213103294144514,1,50944856,The Indian made vaccine. Yup! https://t.co/4OFiiSHYLT,"twitter.com,",Smita Prakash,smitaprakash,True,"New Delhi, India",883990,227,106720,2750,2,18,228,#,#,#,#,#,#,#,#,quoted,1366212410789429252
316175,#,1366387375207759874,1,49272248,"When it’s your turn, be a hero. #GetVaccinated 🎨 by @batmankm https://t.co/e4YM3ztsYm","twitter.com,twitter.com,",Khary Payton,kharypayton,True,Welcome to the Kingdom,199887,1226,7286,2722,17,73,266,#,#,#,15585700,batmankm,#,#,#,#,#
6140,2021-03-01 00:07:02+00:00,1366178127962062853,1,234694571,"Imagine being PM of an island country that can stop everyone at the gate.
You're rolling out vaccines and your expert advisors tell you to quarantine all inbound travellers in hotels so you don't let a vaccine-resistant strain in.
And you're just like, ""Nah mate!"".
#BrazilVariant",#,Femi,Femi_Sorry,True,"Solihull, England",380524,2555,100777,2715,15,66,636,#,#,#,#,#,#,#,#,#,#
606273,2021-03-01 18:45:22-05:00,1366535060199997441,1,18831926,"OMG THIS IS AMAZING!

Who’s a Lion King 🦁 fan???

🎶 “I Just Can’t Wait for Vaccines” 🎵 

(Lyrics &amp; Vocals by @NoahLLindquist) #COVID19Vaccine #COVID19 
https://t.co/unUF4V8ZtM","twitter.com,",Eric Feigl-Ding,DrEricDing,True,Washington DC | Virginia,785035,11852,69260,2688,235,94,1224,#,#,#,1317856543665250305,NoahLLindquist,#,#,#,#,#
573431,#,1366515163667464192,1,18379614,"You’re still getting recalled, douchebag. https://t.co/fNOyxqJSqR","twitter.com,",Dave Rubin,RubinReport,True,🐊😎🇺🇸,1311153,851,95014,2674,10,40,243,#,#,#,#,#,#,#,#,quoted,1366471217742405632
444645,2021-03-02 02:08:40+08:00,1366450330045583360,1,1092349626135400453,"WATCH: Duterte tells Vice President Leni Robredo to die during his weekly talk to the people on #COVID19PH.

Duterte fumed over Robredo's call that Sinovac's vaccine should undergo the right process to, especially as it has not secured any recommendation from the HTAC. https://t.co/j32eMwXPaO","twitter.com,",iMPACT Leadership,iMPACTPH2019,False,Quezon City,9798,67,2747,2656,3068,380,699,#,#,#,#,#,#,#,#,#,#
360618,2021-03-01 21:01:27+05:30,1366410765230514185,1,131188226,"As people above 45 years with co-morbidities are eligible in phase 2, I took my first dose of #COVID19Vaccine at GMCH today. All those under this category are advised to take their doses. 

Across Assam, our hospitals are geared up for for speedy roll out of vaccination. https://t.co/arpafGqpHr","twitter.com,twitter.com,twitter.com,",Himanta Biswa Sarma,himantabiswa,True,"Guwahati,India",1881376,127,33662,2636,10,60,324,#,#,#,#,#,#,#,#,#,#
166666,2021-03-01 12:37:20+05:30,1366283900314509312,1,57947582,By the way there’ll be no vaccine for Global Warming. Up Next. Coming Soon.,#,Anubhav Sinha,anubhavsinha,True,"Mumbai, India",561536,466,30137,2634,6,21,153,#,#,#,#,#,#,#,#,#,#
196844,2021-03-01 14:02:23+05:30,1366305301519945729,1,987383070,#COVID19Vaccine done.!!! https://t.co/nJzHZNV9dm,"twitter.com,",𝑽𝒂𝒓𝒂𝒍𝒂𝒙𝒎𝒊 𝑺𝒂𝒓𝒂𝒕𝒉𝒌𝒖𝒎𝒂𝒓,varusarath5,True,"Chennai, India",1735057,86,1334,2607,2,46,142,#,#,#,#,#,#,#,#,#,#
159226,2021-03-01 12:16:55+05:30,1366278761843286017,1,738149822,"The Prime Minister posting a click of getting vaccinated to reflect he has complete faith in an India-made vaccine is PR.

Meanwhile Rahul swimming aimlessly is a mind-boggling show of his unparalleled skills at governance and administration.",#,Vinayak,vinayak_jain,False,India,37189,604,112331,2605,7,28,501,#,#,#,#,#,#,#,#,#,#
203643,2021-03-01 14:21:54+05:30,1366310215918907393,1,1289235667516456962,"Congress has so much hate against PM Modi that they are ready to risk their life with Corona saying they have left 8-10 years only, just to discredit vaccination drive.",#,Facts,BefittingFacts,False,India,218282,531,29047,2530,5,22,383,#,#,#,#,#,#,#,#,#,#
85032,2021-03-01 11:38:02+08:00,1366231226374234117,1,365365367,"FDA: We don't recommend Sinovac for people older than 60. We also do not recommend Sinovac as the optimal vaccine for HCWs.

Duque: I cannot take Sinovac because I am over 60. But HCWs should not be choosy. They should use whatever vaccine comes first.

May obvious, di ba?
2/2",#,doc gene,genenisperos,False,"Manila, Philippines",12178,394,20732,2516,134,5,686,#,#,#,#,#,365365367,1366231146791464961,genenisperos,replied_to,1366231146791464961
53156,2021-03-01 07:57:22+05:30,1366213444664315904,1,54936590,"PM @narendramodi Ji got the first  dose of Covid-19 vaccine this morning. My appeal to all Corona warriors who are yet to get the vaccine and all those eligible for 2nd phase to take the vaccine. 

Let us make India &amp; Karnataka Covid-19 free. https://t.co/wB2egKQPB6","twitter.com,",B.S.Yediyurappa,BSYBJP,True,"Bengaluru, India",1095265,155,7944,2515,3,45,173,#,#,#,18839785,narendramodi,#,#,#,quoted,1366200664402006016
397615,#,1366428204685283329,1,41223126,"""Consider the flea! Incomparably the bravest of all the creatures of God, if ignorance of fear were courage.""
-- Mark Twain

Wear a mask. Keep your distance. Wash your hands. Get the vaccine when it's your turn.

Whenever I say that, THIS guy shows up. Every time.

1/ https://t.co/1OlJsIjAEV","twitter.com,",Stonekettle,Stonekettle,False,Dinosaur Swamp. Venus,212144,2061,196897,2468,449,130,821,#,#,#,#,#,#,#,#,#,#
41379,2021-03-01 07:30:59+05:30,1366206803080437763,1,245687754,PM Narendra Modi takes first dose of COVID-19 vaccine at AIIMS,#,Press Trust of India,PTI_News,True,"New Delhi, India",3903268,1,130059,2434,22,57,150,#,#,#,#,#,#,#,#,#,#
407303,2021-03-01 11:59:15-05:00,1366432859016359948,1,37190669,Exclusive vaccine sites for political allies and donors is a betrayal of public trust. @GovRonDeSantis' actions must be investigated &amp; this official should be suspended for abusing her power. https://t.co/LmZngfKs4g,"www.bradenton.com,",Nikki Fried,NikkiFried,True,"Florida, USA",300087,2158,12570,2426,44,80,899,#,#,#,1058807868,GovRonDeSantis,#,#,#,#,#
190080,2021-03-01 13:43:00+05:30,1366300425650020353,1,355989081,Bihar: Chief Minister Nitish Kumar took his first dose of #COVID19Vaccine today in Patna. https://t.co/G9r3FvLESf,"twitter.com,twitter.com,",ANI,ANI,True,India,7280945,0,593516,2399,5,24,147,#,#,#,#,#,#,#,#,#,#
98386,2021-03-01 09:37:33+05:30,1366238653987479555,1,355989081,"Sir (PM Modi) has been administered first dose of Bharat Biotech's Covaxin, second dose will be given in 28 days. He asked us where do we belong to &amp; after vaccination he said, ""Laga bhi di, pata hi nahi chala"": Sister P Niveda who inoculated PM Modi today.

(Source: DD) https://t.co/QzIF2PaT15","twitter.com,",ANI,ANI,True,India,7280108,0,593408,2367,15,37,272,#,#,#,#,#,355989081,1366218209804705792,ANI,replied_to,1366218209804705792
225161,2021-03-01 09:53:54+00:00,1366325816548851714,1,2441666255,It is not acceptable for the Prime Minister to tell barefaced lies to Parliament. Please pass it on https://t.co/yhuopxpc6R,"twitter.com,",Peter Stefanovic,PeterStefanovi2,True,London,483573,11653,67545,2366,46,38,1225,#,#,#,#,#,#,#,#,quoted,1365934366115921920
362389,2021-03-01 18:35:04+03:00,1366411672827666434,1,1168167671151628290,"Good talking to @SwedishPM Stefan Löfven on our bilateral relations, #Covid19 equitable vaccine distribution as well as national and regional security. Ethio-Swedish ties have persevered since the 1940s and will continue strengthened.",#,Abiy Ahmed Ali 🇪🇹,AbiyAhmedAli,True,Ethiopia,1428113,0,1673,2359,70,666,733,#,#,#,747426555417198592,SwedishPM,#,#,#,#,#
